0.0	0.821	0.22654094259894417	1.042	0.26	3.3306690738754696e-16	1.215	0.26	0.0	1.4849999999999999	0.585	0.0	1.374	0.585	0.3846406624991835	3.123	0.71	-2.220446049250313e-16	1.178	0.592	0.3234268594597608	3.167	0.201	0.08991105498232016	3.0609999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1349999999999998	0.563	0.31980411625679267	2.6620000000000004	0.525	0.0	1.264	0.634	0.2624080968982593	2.8019999999999996	0.125	0.058886357936136544	2.646	0.0	0.992	0.432	0.4652782612640811	2.187	0.525	0.2303231278048162	1.619	0.303	0.08851718999491948	1.328	0.303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.817	0.2915874383271985	1.1300000000000001	0.124	0.0	1.018	0.124	0.0	1.254	0.33	0.0	0.8290000000000001	0.279	0.1745169082125605	2.4839999999999995	0.395	-4.440892098500626e-16	0.7	0.39	0.30526491852799476	3.053	0.2	0.0938888006248236	3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.873	0.20393730503446683	1.7149999999999999	0.497	-1.1102230246251565e-16	1.4979999999999998	0.001	-4.440892098500626e-16	1.41	0.492	0.0	1.115	0.47	0.3605124978018913	2.9410000000000003	0.522	0.0	1.0699999999999998	0.521	0.3062543568538145	3.145	0.226	0.1072504371171511	3.0829999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.86	0.2153489539306848	1.456	0.282	-1.1102230246251565e-16	1.4289999999999998	0.282	0.0	0.942	0.137	0.0	1.16	0.415	0.36427613243549534	2.908	0.415	2.220446049250313e-16	1.116	0.599	0.3922341589882266	3.245	0.4	0.13553987435068526	3.243	0.0	0.0	0.0	0.4642637534878251	2.5469999999999997	0.415	0.0	0.0	0.0	0.0	0.0	0.0	0.20130337999855008	1.057	0.021	0.24697233422198728	1.107	0.021	0.2430622658461747	1.113	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.349	0.632	0.30258261340068493	2.8619999999999997	0.69	0.0	0.746	0.448	0.21137982936683675	2.417	0.116	0.07331812817794132	2.407	2.220446049250313e-16	0.653	0.281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1961039278697534	1.1789999999999998	0.002	0.23203882413513482	1.121	0.002	-0.01090781322525361	1.863	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.899	0.17723882422844361	2.805	0.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3026763582272907	2.6740000000000004	0.494	-2.220446049250313e-16	1.3	0.486	0.3234504414969547	3.0469999999999997	0.207	0.08400165504792023	2.888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.31979660874938465	0.927	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8199999999999998	0.822	0.0	1.556	0.612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.901	0.18484622041225018	1.724	0.372	-2.220446049250313e-16	1.7	0.372	0.0	0.0	0.0	0.0	1.034	0.411	0.3187632880432526	2.7760000000000002	0.409	-2.220446049250313e-16	1.3619999999999999	0.636	0.187396438656678	1.6560000000000001	0.178	0.07676167001797433	1.7320000000000002	0.0	0.0	0.0	0.441761718619304	2.3129999999999997	0.409	0.0	0.0	0.0	0.0	0.0	0.0	0.4813284218169874	0.962	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09974596679458061	1.8079999999999998	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1102230246251565e-16	0.903	0.1968310684938399	2.4090000000000003	0.693	-2.220446049250313e-16	2.2640000000000002	0.213	0.0	0.854	0.001	0.0	0.9410000000000001	0.129	0.20184909276948682	2.521	0.197	0.0	1.2610000000000001	0.523	0.31872517797807026	3.0789999999999997	0.228	0.10843382954460866	3.0069999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.89	0.18719031740086248	1.9580000000000002	0.474	0.0	1.8660000000000003	0.406	-2.220446049250313e-16	1.2730000000000001	0.403	0.0	1.103	0.316	0.2518183810959159	2.538	0.459	0.0	0.435	0.105	0.28114504347826086	2.875	0.823	0.34784701399631657	2.961	0.0	0.0	0.0	0.48966875263777976	2.017	0.459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.836	0.41722477614180786	1.2269999999999999	0.068	0.0	1.2690000000000001	0.068	1.1102230246251565e-16	0.741	0.001	0.0	1.067	0.476	0.3974829156532993	3.007	0.567	-1.1102230246251565e-16	1.4579999999999997	0.721	0.011191914428713728	1.5630000000000002	0.071	0.0729928023309204	1.597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2678778594270842	0.833	0.147	0.38509129319450724	0.5640000000000001	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1102230246251565e-16	0.882	0.0	1.725	0.032	0.0	0.0	0.0	3.3306690738754696e-16	1.4720000000000002	0.531	0.0	0.0	0.0	0.3892423062811531	2.895	0.444	1.1102230246251565e-16	1.126	0.479	0.31942468074762875	1.937	0.019	-0.029938613386752085	2.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732	0.034	0.44902351967257087	1.714	0.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1102230246251565e-16	0.903	0.18364465263949095	2.476	0.705	1.1102230246251565e-16	2.38	0.2	0.0	1.205	0.307	0.0	1.041	0.338	0.23942887536027713	1.8649999999999998	0.131	0.0	1.238	0.66	0.3062186331510083	2.948	0.204	0.09395676633063887	2.864	0.0	0.0	0.0	0.49623109858379766	1.4060000000000001	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.888	0.4039568975378193	0.748	0.027	0.0	1.039	0.027	2.220446049250313e-16	1.0390000000000001	0.227	0.0	0.0	0.0	0.4784633854377979	3.513	0.856	0.0	1.303	0.636	0.28545057808550056	2.9450000000000003	0.142	0.07298011116211173	2.856	0.0	0.0	0.0	0.4947440207645043	3.439	0.856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.755	0.741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.864	0.0	2.055	0.12	0.0	0.0	0.0	4.440892098500626e-16	1.595	0.665	0.0	1.2650000000000001	0.583	0.3152802548623651	2.8529999999999998	0.554	0.0	0.784	0.314	0.2756180733904803	2.836	0.202	0.09513936487888627	2.771	0.0	0.0	0.0	0.46621976218706696	2.332	0.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4080439500002988	2.045	0.495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.887	0.1539304306917005	2.854	0.885	2.220446049250313e-16	2.832	0.001	0.0	1.121	0.258	0.0	0.742	0.702	0.3111405569484509	2.7489999999999997	0.512	0.0	1.153	0.718	0.17642284833861716	2.616	0.062	0.04202637641723386	2.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
